Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts;Fahrradbruecke stadtauswaerts;Symbol Wetter;Temperatur (°C);Gefuehlte Temperatur (°C);Regen (mm);Quelle
25.07.2022 00:00;52;23;29;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 01:00;37;20;17;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 02:00;13;6;7;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 03:00;9;7;2;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 04:00;11;7;4;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 05:00;59;38;21;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 06:00;181;108;73;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 07:00;893;504;389;Sonnig;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 08:00;917;499;418;Sonnig;23;24;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 09:00;710;403;307;Sonnig;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 10:00;652;329;323;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 11:00;711;323;388;Sonnig;31;33;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 12:00;813;336;477;Sonnig;34;36;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 13:00;946;397;549;Sonnig;35;36;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 14:00;812;429;383;Sonnig;35;37;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 15:00;843;431;412;Sonnig;36;37;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 16:00;973;475;498;Sonnig;31;33;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 17:00;1115;532;583;Bewoelkt;27;29;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 18:00;991;484;507;Bewoelkt;22;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 19:00;837;424;413;Bewoelkt;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 20:00;587;253;334;Bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 21:00;474;203;271;Bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 22:00;329;115;214;Bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
25.07.2022 23:00;158;54;104;Leichter Regenschauer;16;16;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 00:00;81;40;41;Leichter Regenschauer;16;16;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 01:00;45;18;27;Leichter Regenschauer;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 02:00;28;20;8;Leichter Regenschauer;16;16;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 03:00;23;10;13;Leichter Regenschauer;16;16;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 04:00;13;7;6;Leichter Regenschauer;16;16;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 05:00;49;31;18;Stellenweiser Regenfall;17;17;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 06:00;188;97;91;Stellenweiser Regenfall;17;17;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 07:00;610;336;274;Stellenweiser Regenfall;18;18;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 08:00;927;493;434;Stellenweiser Regenfall;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 09:00;735;490;245;Stellenweiser Regenfall;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 10:00;606;331;275;Stellenweiser Regenfall;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 11:00;724;377;347;Stellenweiser Regenfall;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 12:00;753;260;493;Stellenweiser Regenfall;26;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 13:00;932;416;516;Stellenweiser Regenfall;27;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 14:00;859;397;462;Leicht bewoelkt;27;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 15:00;906;428;478;Leicht bewoelkt;27;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 16:00;1040;509;531;Leicht bewoelkt;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 17:00;1110;542;568;Bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 18:00;1046;475;571;Bewoelkt;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 19:00;763;338;425;Bewoelkt;22;22;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 20:00;571;262;309;Leicht bewoelkt;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 21:00;473;209;264;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 22:00;363;145;218;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
26.07.2022 23:00;182;55;127;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 00:00;161;55;106;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 01:00;55;20;35;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 02:00;28;13;15;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 03:00;10;5;5;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 04:00;14;5;9;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 05:00;55;31;24;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 06:00;204;113;91;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 07:00;679;327;352;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 08:00;938;540;398;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 09:00;1110;741;369;Sonnig;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 10:00;933;382;551;Sonnig;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 11:00;849;368;481;Sonnig;23;23;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 12:00;992;490;502;Sonnig;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 13:00;884;415;469;Sonnig;25;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 14:00;941;440;501;Sonnig;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 15:00;988;510;478;Sonnig;26;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 16:00;1131;583;548;Sonnig;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 17:00;1145;639;506;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 18:00;1236;738;498;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 19:00;950;531;419;Leicht bewoelkt;22;22;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 20:00;737;373;364;Leicht bewoelkt;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 21:00;607;298;309;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 22:00;491;168;323;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
27.07.2022 23:00;426;87;339;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 00:00;367;40;327;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 01:00;250;32;218;Sonnig;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 02:00;78;16;62;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 03:00;36;18;18;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 04:00;20;11;9;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 05:00;60;42;18;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 06:00;188;99;89;Sonnig;13;13;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 07:00;505;269;236;Sonnig;15;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 08:00;737;413;324;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 09:00;666;373;293;Sonnig;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 10:00;691;360;331;Sonnig;23;23;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 11:00;773;366;407;Sonnig;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 12:00;867;416;451;Sonnig;28;29;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 13:00;838;420;418;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 14:00;761;406;355;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 15:00;844;428;416;Sonnig;30;31;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 16:00;1011;507;504;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 17:00;1055;518;537;Stellenweise Gewitter und Niederschlaege;27;28;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 18:00;1021;521;500;Stellenweise Gewitter und Niederschlaege;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 19:00;856;446;410;Stellenweise Gewitter und Niederschlaege;23;24;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 20:00;431;200;231;Sonnig;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 21:00;414;223;191;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 22:00;332;119;213;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
28.07.2022 23:00;203;49;154;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 00:00;194;29;165;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 01:00;123;20;103;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 02:00;37;14;23;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 03:00;12;9;3;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 04:00;20;13;7;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 05:00;51;34;17;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 06:00;162;85;77;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 07:00;335;177;158;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 08:00;581;322;259;Stellenweiser Regenfall;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 09:00;562;323;239;Stellenweiser Regenfall;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 10:00;599;344;255;Stellenweiser Regenfall;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 11:00;626;329;297;Stellenweiser Regenfall;23;24;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 12:00;697;338;359;Stellenweiser Regenfall;24;26;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 13:00;708;359;349;Stellenweiser Regenfall;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 14:00;738;378;360;Sonnig;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 15:00;831;421;410;Sonnig;28;28;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 16:00;717;364;353;Sonnig;25;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 17:00;443;223;220;Stellenweiser Regenfall;22;22;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 18:00;503;239;264;Stellenweiser Regenfall;19;19;0.3;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 19:00;542;297;245;Stellenweiser Regenfall;18;18;0.2;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 20:00;379;236;143;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 21:00;358;201;157;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 22:00;231;99;132;Leicht bewoelkt;16;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
29.07.2022 23:00;219;69;150;Leichter Regenfall;15;15;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 00:00;203;45;158;Leichter Regenfall;15;14;0.9;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 01:00;231;27;204;Leichter Regenfall;15;14;0.4;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 02:00;78;23;55;Leichter Regenfall;15;14;0.8;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 03:00;77;22;55;Leichter Regenfall;15;14;1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 04:00;30;18;12;Leichter Regenfall;15;14;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 05:00;35;18;17;Leichter Regenfall;15;15;0.7;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 06:00;62;36;26;Leichter Regenfall;15;15;0.9;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 07:00;113;59;54;Leichter Regenfall;16;16;0.5;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 08:00;231;106;125;Stellenweiser Regenfall;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 09:00;444;255;189;Stellenweiser Regenfall;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 10:00;684;354;330;Stellenweiser Regenfall;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 11:00;741;402;339;Stellenweiser Regenfall;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 12:00;828;445;383;Stellenweiser Regenfall;22;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 13:00;762;381;381;Stellenweiser Regenfall;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 14:00;831;409;422;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 15:00;740;374;366;Leicht bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 16:00;796;378;418;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 17:00;829;425;404;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 18:00;694;374;320;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 19:00;626;344;282;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 20:00;574;352;222;Sonnig;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 21:00;378;214;164;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 22:00;256;116;140;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
30.07.2022 23:00;306;98;208;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 00:00;272;44;228;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 01:00;204;26;178;Leicht bewoelkt;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 02:00;121;27;94;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 03:00;67;24;43;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 04:00;60;29;31;Sonnig;13;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 05:00;39;14;25;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 06:00;33;19;14;Leicht bewoelkt;14;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 07:00;84;44;40;Leicht bewoelkt;15;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 08:00;108;50;58;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 09:00;352;192;160;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 10:00;441;207;234;Leicht bewoelkt;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 11:00;495;237;258;Sonnig;23;23;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 12:00;548;251;297;Sonnig;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 13:00;533;246;287;Sonnig;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 14:00;558;262;296;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 15:00;552;289;263;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 16:00;597;288;309;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 17:00;740;373;367;Leicht bewoelkt;24;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 18:00;531;285;246;Leicht bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 19:00;420;182;238;Leicht bewoelkt;23;23;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 20:00;419;195;224;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 21:00;322;151;171;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 22:00;193;87;106;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
31.07.2022 23:00;132;55;77;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 00:00;60;27;33;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 01:00;21;7;14;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 02:00;20;5;15;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 03:00;18;9;9;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 04:00;17;10;7;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 05:00;39;19;20;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 06:00;160;92;68;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 07:00;391;197;194;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 08:00;675;340;335;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 09:00;661;377;284;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 10:00;717;371;346;Leicht bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 11:00;762;377;385;Sonnig;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 12:00;774;354;420;Sonnig;28;28;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 13:00;818;368;450;Sonnig;27;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 14:00;795;399;396;Leicht bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 15:00;779;376;403;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 16:00;997;511;486;Leicht bewoelkt;24;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 17:00;994;485;509;Leicht bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 18:00;879;447;432;Leicht bewoelkt;25;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 19:00;653;330;323;Leicht bewoelkt;22;23;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 20:00;505;220;285;Stellenweiser Regenfall;20;20;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 21:00;419;182;237;Stellenweiser Regenfall;17;17;0.1;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 22:00;251;110;141;Stellenweiser Regenfall;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
01.08.2022 23:00;128;42;86;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 00:00;69;31;38;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 01:00;37;11;26;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 02:00;15;4;11;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 03:00;19;13;6;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 04:00;21;16;5;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 05:00;43;24;19;Sonnig;15;15;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 06:00;180;102;78;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 07:00;459;242;217;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 08:00;790;451;339;Sonnig;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 09:00;734;439;295;Sonnig;24;25;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 10:00;698;377;321;Sonnig;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 11:00;705;299;406;Sonnig;28;29;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 12:00;787;320;467;Sonnig;30;31;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 13:00;740;390;350;Sonnig;30;31;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 14:00;766;402;364;Sonnig;30;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 15:00;810;386;424;Sonnig;30;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 16:00;936;443;493;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 17:00;989;469;520;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 18:00;947;431;516;Sonnig;29;30;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 19:00;762;359;403;Sonnig;26;27;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 20:00;557;257;300;Sonnig;23;23;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 21:00;431;184;247;Sonnig;20;20;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 22:00;347;148;199;Sonnig;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
02.08.2022 23:00;177;63;114;Sonnig;18;18;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 00:00;84;31;53;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 01:00;47;23;24;Sonnig;17;17;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 02:00;23;14;9;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 03:00;13;8;5;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 04:00;18;7;11;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 05:00;53;35;18;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 06:00;184;99;85;Sonnig;16;16;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 07:00;495;254;241;Sonnig;19;19;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 08:00;765;456;309;Sonnig;21;21;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 09:00;717;406;311;Sonnig;24;26;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 10:00;626;315;311;Sonnig;27;28;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
03.08.2022 11:00;675;325;350;Sonnig;29;31;0;Stadt Konstanz, Amt für Stadtplanung und Umwelt
