Zeit;Fahrradbruecke;Fahrradbruecke stadteinwaerts Fahrraeder;Fahrradbruecke stadtauswaerts Fahrraeder;Symbol Wetter;Temperatur (°C);Gefuehlte Temperatur (°C);Regen (mm);Quelle
25.06.2023 09:00;344;191;153;Sonnig;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 10:00;466;263;203;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 11:00;554;276;278;Sonnig;28;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 12:00;548;230;318;Sonnig;30;29;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 13:00;600;286;314;Sonnig;30;30;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 14:00;669;331;338;Sonnig;31;30;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 15:00;656;330;326;Sonnig;31;31;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 16:00;722;345;377;Sonnig;30;30;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 17:00;639;299;340;Sonnig;29;29;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 18:00;661;347;314;Sonnig;28;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 19:00;621;335;286;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 20:00;560;263;297;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 21:00;459;178;281;Sonnig;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 22:00;331;130;201;Sonnig;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
25.06.2023 23:00;163;54;109;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 00:00;57;16;41;Sonnig;14;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 01:00;26;13;13;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 02:00;15;7;8;Sonnig;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 03:00;6;0;6;Sonnig;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 04:00;12;6;6;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 05:00;69;50;19;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 06:00;228;122;106;Sonnig;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 07:00;924;544;380;Sonnig;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 08:00;979;565;414;Sonnig;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 09:00;1017;614;403;Sonnig;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 10:00;625;334;291;Sonnig;25;26;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 11:00;822;391;431;Sonnig;30;31;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 12:00;891;370;521;Sonnig;31;32;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 13:00;1079;483;596;Leicht bewoelkt;30;30;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 14:00;870;460;410;Bewoelkt;29;29;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 15:00;1103;550;553;Leicht bewoelkt;28;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 16:00;1132;519;613;Leicht bewoelkt;28;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 17:00;1206;596;610;Sonnig;27;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 18:00;1132;522;610;Sonnig;26;27;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 19:00;863;370;493;Sonnig;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 20:00;706;323;383;Leicht bewoelkt;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 21:00;564;230;334;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 22:00;336;121;215;Stellenweiser Regenfall;18;18;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
26.06.2023 23:00;186;79;107;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 00:00;115;38;77;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 01:00;38;10;28;Stellenweiser Regenfall;15;15;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 02:00;16;4;12;Bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 03:00;12;5;7;Leicht bewoelkt;14;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 04:00;12;7;5;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 05:00;73;43;30;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 06:00;250;139;111;Sonnig;14;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 07:00;946;594;352;Sonnig;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 08:00;1149;681;468;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 09:00;897;537;360;Leicht bewoelkt;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 10:00;776;436;340;Leicht bewoelkt;22;22;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 11:00;920;452;468;Leicht bewoelkt;23;24;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 12:00;920;368;552;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 13:00;1065;472;593;Sonnig;25;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 14:00;898;449;449;Sonnig;26;26;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 15:00;1083;473;610;Sonnig;26;26;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 16:00;1260;578;682;Sonnig;26;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 17:00;1359;664;695;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 18:00;1121;542;579;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 19:00;999;486;513;Sonnig;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 20:00;673;305;368;Sonnig;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 21:00;630;258;372;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 22:00;466;183;283;Sonnig;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
27.06.2023 23:00;247;69;178;Sonnig;12;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 00:00;111;46;65;Sonnig;11;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 01:00;45;18;27;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 02:00;21;5;16;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 03:00;12;7;5;Leicht bewoelkt;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 04:00;13;7;6;Leicht bewoelkt;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 05:00;85;51;34;Leicht bewoelkt;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 06:00;248;135;113;Bewoelkt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 07:00;1037;669;368;Bewoelkt;15;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 08:00;1005;597;408;Bedeckt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 09:00;933;564;369;Bedeckt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 10:00;659;330;329;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 11:00;842;372;470;Bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 12:00;949;393;556;Bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 13:00;1222;595;627;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 14:00;944;479;465;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 15:00;1081;501;580;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 16:00;1214;550;664;Bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 17:00;1293;613;680;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 18:00;1201;558;643;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 19:00;873;447;426;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 20:00;754;390;364;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 21:00;594;276;318;Leicht bewoelkt;13;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 22:00;519;164;355;Leicht bewoelkt;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
28.06.2023 23:00;335;91;244;Sonnig;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 00:00;188;57;131;Leicht bewoelkt;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 01:00;74;31;43;Leicht bewoelkt;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 02:00;32;13;19;Sonnig;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 03:00;25;10;15;Sonnig;11;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 04:00;22;15;7;Sonnig;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 05:00;74;53;21;Sonnig;10;10;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 06:00;243;131;112;Sonnig;13;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 07:00;1122;706;416;Sonnig;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 08:00;1055;616;439;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 09:00;900;499;401;Sonnig;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 10:00;659;381;278;Sonnig;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 11:00;806;401;405;Sonnig;25;26;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 12:00;855;373;482;Sonnig;30;30;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 13:00;1090;477;613;Sonnig;31;31;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 14:00;927;474;453;Leicht bewoelkt;29;29;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 15:00;1287;610;677;Leicht bewoelkt;29;29;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 16:00;1218;573;645;Leicht bewoelkt;29;29;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 17:00;1354;614;740;Leicht bewoelkt;28;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 18:00;1247;578;669;Leicht bewoelkt;27;28;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 19:00;833;408;425;Leicht bewoelkt;24;26;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 20:00;603;289;314;Leicht bewoelkt;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 21:00;440;201;239;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 22:00;399;151;248;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
29.06.2023 23:00;241;95;146;Leicht bewoelkt;18;18;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 00:00;98;32;66;Leichter Regenschauer;15;15;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 01:00;61;23;38;Nebel;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 02:00;21;11;10;Nebel;15;16;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 03:00;9;5;4;Nebel;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 04:00;22;11;11;Leichter Regenschauer;15;15;0.8;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 05:00;59;37;22;Nebel;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 06:00;171;92;79;Leichter Regenschauer;16;16;0.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 07:00;927;598;329;Nebel;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 08:00;620;357;263;Leichter Regenfall;16;16;1.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 09:00;629;381;248;Nieselregen;16;16;0.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 10:00;591;346;245;Maeßiger Regenfall;17;17;2.9;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 11:00;634;316;318;Nieselregen;17;17;0.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 12:00;779;362;417;Leichter Regenschauer;18;18;0.9;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 13:00;1065;373;692;Maeßiger Regenfall;18;18;3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 14:00;791;391;400;Leichter Regenschauer;17;17;2.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 15:00;874;452;422;Leichter Regenschauer;17;17;1.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 16:00;633;269;364;Maeßiger bis starker Regenschauer;18;18;4.5;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 17:00;670;289;381;Leichter Regenschauer;18;18;0.9;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 18:00;590;259;331;Leichter Regenschauer;17;17;1.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 19:00;415;184;231;Maeßiger bis starker Regenschauer;16;16;4.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 20:00;296;133;163;Bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 21:00;274;120;154;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 22:00;254;90;164;Sonnig;12;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
30.06.2023 23:00;187;73;114;Leichter Nebel;11;11;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 00:00;185;84;101;Leichter Regenschauer;14;13;0.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 01:00;120;49;71;Maeßiger bis starker Regenschauer;14;14;3.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 02:00;73;32;41;Leichter Nebel;13;14;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 03:00;52;24;28;Bewoelkt;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 04:00;26;15;11;Stellenweiser Regenfall;13;13;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 05:00;24;10;14;Leicht bewoelkt;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 06:00;43;24;19;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 07:00;118;54;64;Stellenweiser Regenfall;15;15;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 08:00;271;154;117;Sonnig;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 09:00;622;369;253;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 10:00;802;478;324;Sonnig;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 11:00;691;370;321;Leicht bewoelkt;22;22;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 12:00;899;471;428;Leicht bewoelkt;22;24;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 13:00;785;408;377;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 14:00;896;453;443;Bedeckt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 15:00;829;407;422;Stellenweiser Regenfall;15;15;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 16:00;831;418;413;Leichter Regenfall;14;13;0.8;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 17:00;828;405;423;Nieselregen;14;13;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 18:00;686;307;379;Nieselregen;13;13;0.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 19:00;573;300;273;Leichter Regenfall;14;13;1.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 20:00;467;190;277;Nebel;14;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 21:00;354;155;199;Nebel;14;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 22:00;356;143;213;Nebel;14;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
01.07.2023 23:00;247;89;158;Nebel;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 00:00;198;60;138;Nebel;14;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 01:00;121;46;75;Leichter Nebel;14;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 02:00;58;21;37;Leichter Nebel;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 03:00;55;21;34;Nebel;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 04:00;26;15;11;Nebel;13;13;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 05:00;27;14;13;Nebel;13;13;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 06:00;26;18;8;Leichter Nebel;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 07:00;56;26;30;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 08:00;123;56;67;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 09:00;318;181;137;Leicht bewoelkt;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 10:00;386;214;172;Stellenweiser Regenfall;21;21;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 11:00;441;243;198;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 12:00;522;246;276;Bewoelkt;20;20;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 13:00;510;228;282;Bewoelkt;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 14:00;624;327;297;Bedeckt;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 15:00;562;294;268;Leicht bewoelkt;22;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 16:00;650;319;331;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 17:00;685;305;380;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 18:00;614;273;341;Leicht bewoelkt;22;22;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 19:00;513;253;260;Stellenweiser Regenfall;21;21;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 20:00;358;188;170;Leicht bewoelkt;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 21:00;307;140;167;Bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 22:00;184;86;98;Bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
02.07.2023 23:00;106;32;74;Leicht bewoelkt;15;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 00:00;40;19;21;Sonnig;15;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 01:00;20;9;11;Leicht bewoelkt;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 02:00;7;3;4;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 03:00;5;1;4;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 04:00;13;9;4;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 05:00;56;35;21;Sonnig;14;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 06:00;211;124;87;Leicht bewoelkt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 07:00;985;595;390;Sonnig;17;17;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 08:00;906;492;414;Sonnig;19;19;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 09:00;858;493;365;Sonnig;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 10:00;630;359;271;Leicht bewoelkt;22;22;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 11:00;689;363;326;Leicht bewoelkt;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 12:00;823;396;427;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 13:00;1044;449;595;Sonnig;25;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 14:00;862;411;451;Sonnig;26;26;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 15:00;1172;578;594;Sonnig;25;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 16:00;1107;514;593;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 17:00;1209;566;643;Leicht bewoelkt;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 18:00;1093;500;593;Sonnig;23;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 19:00;791;382;409;Leicht bewoelkt;21;21;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 20:00;615;274;341;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 21:00;493;198;295;Bedeckt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 22:00;339;142;197;Stellenweiser Regenfall;15;15;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
03.07.2023 23:00;141;55;86;Bedeckt;15;15;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 00:00;87;34;53;Bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 01:00;48;14;34;Leicht bewoelkt;16;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 02:00;11;5;6;Leicht bewoelkt;13;14;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 03:00;8;3;5;Leicht bewoelkt;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 04:00;14;8;6;Leicht bewoelkt;11;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 05:00;63;43;20;Bewoelkt;12;12;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 06:00;240;134;106;Leicht bewoelkt;15;16;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 07:00;906;537;369;Stellenweiser Regenfall;16;16;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 08:00;958;539;419;Stellenweiser Regenfall;16;16;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 09:00;881;497;384;Stellenweiser Regenfall;18;18;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 10:00;712;395;317;Stellenweiser Regenfall;21;21;0.6;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 11:00;825;390;435;Leichter Regenschauer;22;25;0.2;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 12:00;874;362;512;Stellenweiser Regenfall;23;25;0.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 13:00;1033;482;551;Stellenweiser Regenfall;23;25;1.3;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 14:00;830;421;409;Stellenweiser Regenfall;24;25;0.1;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
04.07.2023 15:00;1069;563;506;Sonnig;24;25;0;Stadt Konstanz, Amt fuer Stadtplanung und Umwelt
